
Analise  de Dados com Kruskal-Wallis para amostras nao parametricas
    algo  a  b       tmin  nfo      time
1   DE12 -7 36 0.02996970  951  495.9711
2   DE12 -7 36 0.02996970  956 1002.2858
3   DE12 -7 36 0.02996970  970  979.1765
4   DE12 -7 36 0.02996970  980  988.8677
5   DE12 -7 36 0.02996970  989  990.6799
6   DE12 -7 36 0.02996970  981  985.9429
7   DE12 -7 36 0.02996970  983  992.1053
8   DE12 -7 36 0.02996970  946  957.8710
9   DE12 -7 36 0.02996970  910  921.3158
10  DE12 -7 36 0.02996970  960  966.8340
11  DE12 -7 36 0.02996970  968  980.7278
12  DE12 -7 36 0.02996970  975  987.0496
13  DE12 -7 36 0.02996970  994 1016.7050
14  DE12 -7 36 0.02996970  966  982.7198
15  DE12 -7 36 0.02996970  964  981.6849
16  DE12 -7 36 0.02996970  923  934.4783
17  DE12 -7 36 0.02996970  973  983.6968
18  DE12 -7 36 0.02996970  942  955.6422
19  DE12 -7 36 0.02996970  976  994.7006
20  DE12 -7 36 0.02996970  972  978.4479
21  DE12 -7 36 0.02996970  928  941.2213
22  DE12 -7 36 0.02996970  951  965.8775
23  DE12 -7 36 0.02996970  957  974.0198
24  DE12 -7 36 0.02996970  960  976.5978
25  DE12 -7 36 0.02996970 1002 1017.4837
26  DE12 -7 36 0.02996970  939  826.1200
27  DE12 -7 36 0.02996970  939  775.8749
28  DE12 -7 36 0.02996970  916  756.3443
29  DE12 -7 36 0.02996970  981  765.4804
30  DE12 -7 36 0.02996970  968  490.1028
31  DE22 -7 36 0.02996970  997  561.6944
32  DE22 -6 38 0.03041348  995 1021.1928
33  DE22 -7 36 0.02996970  982  996.1105
34  DE22 -7 36 0.02996970  980  995.0204
35  DE22 -7 36 0.02996970 1005 1012.0179
36  DE22 -7 36 0.02996970 1005 1019.4281
37  DE22 -8 36 0.03004283  998 1011.4711
38  DE22 -7 36 0.02996970  997 1011.1749
39  DE22 -7 36 0.02996970  961  977.5377
40  DE22 -7 36 0.02996970 1005 1024.5703
41  DE22 -7 36 0.02996970  998 1009.4610
42  DE22 -7 36 0.02996970  967  983.7326
43  DE22 -7 36 0.02996970  998 1017.3600
44  DE22 -7 36 0.02996970  990 1013.6725
45  DE22 -7 36 0.02996970  997 1019.7040
46  DE22 -7 36 0.02996970  986 1004.3751
47  DE22 -7 36 0.02996970  991 1011.4620
48  DE22 -7 36 0.02996970  991 1025.0833
49  DE22 -7 37 0.03012814  992 1004.7396
50  DE22 -7 36 0.02996970  998 1022.3025
51  DE22 -7 36 0.02996970  975 1002.2393
52  DE22 -7 36 0.02996970  985 1003.8280
53  DE22 -7 36 0.02996970  999 1023.8678
54  DE22 -7 36 0.02996970  968  990.1482
